department,salary,mean_work_last_3_months,number_projects,satisfaction_level,last_evaluation,time_in_company,work_accident,left
sales,high,284.3333333333333,3.0,80.0,52.0,2.0,0.0,0.0
sales,low,264.0,3.0,53.0,63.0,2.0,0.0,0.0
sales,low,275.3333333333333,3.0,53.0,83.0,4.0,0.0,0.0
sales,high,271.6666666666667,3.0,30.0,67.0,2.0,0.0,0.0
sales,low,276.3333333333333,4.0,91.0,70.0,2.0,0.0,0.0
sales,low,267.6666666666667,5.0,32.0,66.0,5.0,1.0,0.0
sales,low,288.0,3.0,73.0,87.0,3.0,0.0,0.0
sales,low,270.6666666666667,3.0,87.0,54.0,3.0,0.0,0.0
sales,medium,274.6666666666667,3.0,57.0,73.0,3.0,0.0,0.0
sales,medium,258.0,3.0,62.0,94.0,4.0,0.0,0.0
accounting,medium,258.6666666666667,3.0,55.0,91.0,4.0,0.0,0.0
hr,medium,271.0,5.0,93.0,57.0,2.0,0.0,0.0
hr,medium,276.3333333333333,6.0,30.0,47.0,2.0,1.0,0.0
hr,medium,282.0,3.0,57.0,70.0,2.0,0.0,0.0
hr,medium,260.0,4.0,90.0,85.0,6.0,0.0,0.0
technical,medium,283.3333333333333,4.0,83.0,79.0,3.0,1.0,0.0
technical,low,295.6666666666667,5.0,38.0,64.0,3.0,0.0,0.0
technical,low,282.6666666666667,4.0,97.0,95.0,2.0,0.0,0.0
technical,low,268.6666666666667,4.0,70.0,100.0,3.0,0.0,0.0
support,low,275.0,4.0,26.0,73.0,6.0,0.0,0.0
support,low,292.0,3.0,58.0,58.0,3.0,0.0,0.0
support,low,262.3333333333333,5.0,69.0,57.0,4.0,0.0,0.0
support,low,284.6666666666667,2.0,88.0,60.0,3.0,0.0,0.0
support,low,293.3333333333333,4.0,57.0,91.0,4.0,0.0,0.0
technical,low,284.6666666666667,5.0,94.0,80.0,4.0,0.0,0.0
management,low,282.6666666666667,3.0,94.0,58.0,3.0,0.0,0.0
IT,low,287.0,5.0,46.0,49.0,5.0,0.0,0.0
IT,medium,272.3333333333333,2.0,49.0,57.0,3.0,1.0,0.0
IT,medium,269.0,5.0,96.0,100.0,3.0,0.0,0.0
product_mng,medium,287.0,5.0,29.0,95.0,4.0,0.0,0.0
RandD,medium,276.3333333333333,3.0,94.0,69.0,2.0,0.0,0.0
RandD,medium,279.3333333333333,3.0,56.0,64.0,2.0,1.0,0.0
RandD,medium,278.6666666666667,5.0,18.0,49.0,5.0,1.0,0.0
marketing,high,270.0,4.0,84.0,83.0,3.0,0.0,0.0
sales,low,290.3333333333333,3.0,58.0,96.0,4.0,0.0,0.0
support,medium,296.6666666666667,5.0,21.0,60.0,6.0,0.0,0.0
technical,medium,275.3333333333333,4.0,59.0,53.0,2.0,0.0,0.0
management,medium,281.6666666666667,3.0,66.0,65.0,2.0,0.0,0.0
marketing,low,265.0,4.0,58.0,82.0,3.0,0.0,0.0
sales,low,268.6666666666667,4.0,66.0,49.0,5.0,0.0,0.0
sales,low,281.0,3.0,56.0,78.0,2.0,0.0,0.0
sales,low,283.0,3.0,92.0,78.0,3.0,0.0,0.0
sales,low,282.6666666666667,3.0,56.0,69.0,3.0,0.0,0.0
sales,low,286.6666666666667,4.0,57.0,59.0,3.0,0.0,0.0
accounting,medium,283.3333333333333,3.0,99.0,79.0,4.0,0.0,0.0
hr,medium,283.3333333333333,4.0,76.0,93.0,4.0,0.0,0.0
technical,medium,276.0,4.0,78.0,91.0,2.0,0.0,0.0
technical,medium,269.6666666666667,5.0,99.0,48.0,2.0,0.0,0.0
technical,high,257.0,6.0,71.0,95.0,3.0,1.0,0.0
technical,medium,281.3333333333333,4.0,51.0,96.0,3.0,1.0,0.0
technical,medium,283.0,3.0,88.0,82.0,3.0,0.0,0.0
support,low,278.3333333333333,3.0,96.0,83.0,3.0,0.0,0.0
support,low,276.6666666666667,4.0,90.0,64.0,3.0,0.0,0.0
support,low,297.3333333333333,4.0,77.0,51.0,4.0,0.0,0.0
support,low,291.3333333333333,4.0,95.0,50.0,3.0,1.0,0.0
support,low,282.0,3.0,85.0,67.0,2.0,1.0,0.0
support,low,277.3333333333333,2.0,46.0,79.0,3.0,0.0,0.0
support,low,272.0,3.0,57.0,95.0,4.0,0.0,0.0
technical,low,298.0,3.0,93.0,100.0,4.0,0.0,0.0
technical,low,278.0,5.0,78.0,68.0,3.0,0.0,0.0
IT,low,293.6666666666667,4.0,68.0,100.0,2.0,1.0,0.0
product_mng,medium,266.3333333333333,3.0,83.0,78.0,2.0,0.0,0.0
product_mng,medium,280.3333333333333,5.0,56.0,51.0,4.0,1.0,0.0
IT,medium,278.0,2.0,93.0,78.0,2.0,0.0,0.0
RandD,medium,280.3333333333333,6.0,13.0,53.0,4.0,0.0,0.0
RandD,medium,265.3333333333333,5.0,71.0,99.0,2.0,1.0,0.0
RandD,medium,267.0,4.0,98.0,74.0,3.0,0.0,0.0
RandD,medium,271.3333333333333,3.0,83.0,82.0,3.0,0.0,0.0
RandD,medium,263.3333333333333,3.0,78.0,65.0,2.0,0.0,0.0
marketing,medium,277.6666666666667,3.0,35.0,58.0,3.0,0.0,0.0
sales,medium,273.3333333333333,4.0,67.0,55.0,6.0,0.0,0.0
management,medium,265.6666666666667,4.0,86.0,88.0,3.0,0.0,0.0
marketing,medium,277.0,2.0,33.0,61.0,3.0,0.0,0.0
marketing,medium,255.0,6.0,30.0,86.0,3.0,0.0,0.0
marketing,low,283.3333333333333,4.0,75.0,63.0,3.0,0.0,0.0
sales,low,265.0,3.0,80.0,98.0,3.0,0.0,0.0
sales,low,285.0,5.0,98.0,53.0,3.0,0.0,0.0
sales,low,298.3333333333333,3.0,72.0,48.0,2.0,0.0,0.0
sales,low,264.3333333333333,5.0,82.0,52.0,3.0,0.0,0.0
sales,low,264.0,3.0,91.0,59.0,2.0,1.0,0.0
sales,low,267.3333333333333,3.0,84.0,78.0,3.0,1.0,0.0
sales,low,269.0,4.0,95.0,74.0,3.0,0.0,0.0
sales,low,279.6666666666667,6.0,53.0,51.0,5.0,0.0,0.0
sales,low,279.3333333333333,4.0,50.0,50.0,3.0,0.0,0.0
sales,medium,268.0,6.0,36.0,95.0,2.0,0.0,0.0
accounting,medium,270.6666666666667,4.0,33.0,38.0,3.0,0.0,0.0
accounting,medium,271.3333333333333,3.0,38.0,47.0,5.0,0.0,0.0
accounting,medium,263.0,3.0,70.0,90.0,3.0,0.0,0.0
hr,medium,257.6666666666667,6.0,44.0,45.0,6.0,0.0,0.0
hr,medium,285.6666666666667,3.0,32.0,66.0,2.0,0.0,0.0
hr,medium,292.3333333333333,6.0,63.0,93.0,3.0,1.0,0.0
hr,medium,278.0,3.0,56.0,54.0,2.0,0.0,0.0
technical,medium,268.0,4.0,56.0,78.0,2.0,1.0,0.0
support,low,290.3333333333333,3.0,81.0,78.0,2.0,0.0,0.0
support,low,248.0,3.0,89.0,75.0,2.0,0.0,0.0
support,low,275.3333333333333,2.0,63.0,87.0,3.0,0.0,0.0
technical,low,261.0,5.0,64.0,66.0,3.0,0.0,0.0
technical,low,283.0,3.0,46.0,53.0,2.0,0.0,0.0
IT,low,286.0,4.0,76.0,56.0,3.0,0.0,0.0
IT,low,281.0,3.0,99.0,71.0,3.0,0.0,0.0
IT,medium,281.0,4.0,85.0,76.0,2.0,0.0,0.0
RandD,medium,278.6666666666667,3.0,78.0,99.0,3.0,0.0,0.0
accounting,low,267.3333333333333,4.0,91.0,56.0,2.0,0.0,0.0
support,medium,258.0,5.0,16.0,57.0,4.0,1.0,0.0
technical,medium,274.6666666666667,3.0,71.0,57.0,3.0,0.0,0.0
marketing,medium,272.0,5.0,92.0,68.0,2.0,0.0,0.0
sales,low,282.3333333333333,6.0,21.0,98.0,5.0,1.0,0.0
sales,low,274.0,3.0,74.0,60.0,3.0,0.0,0.0
sales,low,280.0,3.0,76.0,60.0,2.0,0.0,0.0
sales,low,276.3333333333333,3.0,62.0,95.0,4.0,0.0,0.0
sales,low,288.3333333333333,5.0,100.0,61.0,3.0,0.0,0.0
sales,low,270.3333333333333,5.0,67.0,54.0,2.0,0.0,0.0
sales,low,281.0,4.0,81.0,87.0,2.0,0.0,0.0
sales,low,300.6666666666667,4.0,84.0,69.0,3.0,0.0,0.0
sales,low,272.3333333333333,3.0,84.0,99.0,4.0,0.0,0.0
sales,low,265.3333333333333,4.0,97.0,97.0,2.0,0.0,0.0
sales,low,287.3333333333333,6.0,70.0,50.0,5.0,0.0,0.0
sales,low,283.0,4.0,52.0,74.0,3.0,0.0,0.0
sales,low,280.3333333333333,5.0,46.0,88.0,3.0,0.0,0.0
hr,medium,264.0,4.0,100.0,87.0,2.0,0.0,0.0
hr,medium,284.3333333333333,3.0,91.0,58.0,3.0,0.0,0.0
technical,low,285.3333333333333,4.0,16.0,69.0,5.0,0.0,0.0
technical,low,279.3333333333333,5.0,58.0,62.0,2.0,0.0,0.0
technical,low,265.3333333333333,5.0,75.0,61.0,4.0,0.0,0.0
technical,low,265.0,6.0,96.0,62.0,4.0,0.0,0.0
technical,low,290.0,4.0,92.0,78.0,2.0,0.0,0.0
support,low,287.0,3.0,35.0,63.0,3.0,0.0,0.0
support,low,286.6666666666667,3.0,56.0,96.0,3.0,0.0,0.0
support,low,267.0,3.0,27.0,96.0,4.0,0.0,0.0
support,low,276.6666666666667,5.0,66.0,72.0,3.0,1.0,0.0
support,low,275.3333333333333,4.0,66.0,98.0,3.0,1.0,0.0
support,medium,274.0,3.0,98.0,69.0,2.0,0.0,0.0
technical,medium,296.6666666666667,4.0,51.0,58.0,2.0,0.0,0.0
technical,medium,294.0,3.0,51.0,83.0,3.0,0.0,0.0
technical,medium,294.0,4.0,53.0,94.0,3.0,1.0,0.0
management,medium,275.0,4.0,69.0,70.0,2.0,0.0,0.0
IT,medium,282.6666666666667,4.0,66.0,74.0,2.0,1.0,0.0
IT,medium,268.0,3.0,89.0,76.0,2.0,1.0,0.0
IT,medium,282.3333333333333,3.0,74.0,64.0,5.0,0.0,0.0
product_mng,medium,288.6666666666667,4.0,82.0,75.0,3.0,0.0,0.0
product_mng,medium,288.0,3.0,66.0,90.0,2.0,0.0,0.0
RandD,medium,273.0,3.0,59.0,97.0,2.0,0.0,0.0
RandD,medium,269.3333333333333,2.0,13.0,65.0,5.0,0.0,0.0
RandD,medium,276.0,4.0,68.0,74.0,3.0,0.0,0.0
RandD,medium,278.6666666666667,3.0,50.0,81.0,3.0,0.0,0.0
sales,medium,276.6666666666667,3.0,60.0,82.0,3.0,0.0,0.0
support,medium,261.0,3.0,87.0,98.0,3.0,0.0,0.0
marketing,medium,265.3333333333333,6.0,51.0,89.0,4.0,0.0,0.0
marketing,medium,272.3333333333333,3.0,78.0,63.0,2.0,0.0,0.0
sales,low,275.0,4.0,66.0,96.0,2.0,0.0,0.0
sales,low,281.3333333333333,5.0,72.0,73.0,2.0,0.0,0.0
sales,low,263.3333333333333,3.0,57.0,98.0,3.0,1.0,0.0
sales,low,264.0,4.0,50.0,49.0,3.0,0.0,0.0
sales,low,265.6666666666667,4.0,72.0,62.0,2.0,1.0,0.0
sales,low,255.0,3.0,41.0,48.0,2.0,1.0,0.0
sales,low,267.6666666666667,5.0,55.0,65.0,2.0,0.0,0.0
accounting,low,284.0,4.0,49.0,94.0,3.0,1.0,0.0
accounting,medium,284.0,3.0,80.0,94.0,3.0,0.0,0.0
hr,medium,268.3333333333333,3.0,78.0,51.0,3.0,0.0,0.0
hr,medium,265.3333333333333,3.0,69.0,56.0,2.0,0.0,0.0
hr,medium,267.3333333333333,3.0,83.0,98.0,6.0,0.0,0.0
technical,medium,282.6666666666667,3.0,89.0,73.0,3.0,0.0,0.0
technical,medium,292.3333333333333,3.0,94.0,82.0,3.0,0.0,0.0
technical,medium,281.6666666666667,4.0,51.0,53.0,2.0,1.0,0.0
technical,low,280.6666666666667,4.0,89.0,90.0,6.0,0.0,0.0
technical,low,272.0,3.0,99.0,69.0,3.0,0.0,0.0
technical,low,265.3333333333333,3.0,79.0,66.0,4.0,0.0,0.0
technical,low,285.6666666666667,4.0,98.0,97.0,4.0,0.0,0.0
support,low,292.6666666666667,3.0,98.0,97.0,3.0,0.0,0.0
support,low,276.6666666666667,4.0,97.0,67.0,3.0,0.0,0.0
support,low,271.6666666666667,4.0,71.0,71.0,3.0,0.0,0.0
support,low,254.0,4.0,49.0,60.0,3.0,0.0,0.0
technical,medium,278.0,3.0,72.0,71.0,3.0,0.0,0.0
technical,medium,268.3333333333333,2.0,58.0,61.0,3.0,1.0,0.0
IT,medium,271.6666666666667,4.0,65.0,100.0,3.0,0.0,0.0
IT,medium,270.3333333333333,5.0,18.0,55.0,4.0,0.0,0.0
IT,medium,284.3333333333333,4.0,83.0,99.0,3.0,0.0,0.0
IT,medium,259.6666666666667,5.0,20.0,76.0,3.0,0.0,0.0
IT,medium,271.6666666666667,6.0,96.0,93.0,6.0,0.0,0.0
product_mng,medium,287.0,4.0,59.0,69.0,3.0,0.0,0.0
product_mng,medium,275.3333333333333,3.0,97.0,99.0,3.0,0.0,0.0
RandD,medium,285.6666666666667,6.0,14.0,99.0,4.0,0.0,0.0
RandD,medium,285.0,4.0,75.0,96.0,2.0,0.0,0.0
support,medium,277.0,3.0,71.0,63.0,3.0,0.0,0.0
management,high,260.6666666666667,4.0,84.0,52.0,3.0,0.0,0.0
marketing,low,264.0,5.0,57.0,75.0,3.0,0.0,0.0
sales,low,287.6666666666667,5.0,46.0,55.0,5.0,0.0,0.0
sales,low,278.6666666666667,4.0,77.0,94.0,2.0,0.0,0.0
sales,low,277.3333333333333,2.0,44.0,65.0,3.0,0.0,0.0
sales,low,280.3333333333333,4.0,68.0,59.0,2.0,0.0,0.0
sales,high,292.3333333333333,4.0,94.0,58.0,3.0,0.0,0.0
sales,high,260.3333333333333,4.0,73.0,91.0,2.0,1.0,0.0
accounting,low,260.0,5.0,51.0,50.0,5.0,0.0,0.0
hr,medium,290.3333333333333,4.0,93.0,87.0,4.0,0.0,0.0
technical,low,291.0,4.0,74.0,100.0,3.0,0.0,0.0
technical,low,280.6666666666667,3.0,82.0,90.0,3.0,0.0,0.0
technical,low,272.3333333333333,4.0,86.0,91.0,2.0,0.0,0.0
technical,low,269.0,4.0,99.0,86.0,2.0,1.0,0.0
technical,low,290.3333333333333,4.0,58.0,86.0,3.0,0.0,0.0
technical,low,271.6666666666667,5.0,96.0,60.0,5.0,0.0,0.0
technical,low,278.3333333333333,4.0,72.0,67.0,3.0,0.0,0.0
technical,low,277.3333333333333,4.0,23.0,94.0,4.0,0.0,0.0
support,low,273.3333333333333,4.0,99.0,79.0,2.0,0.0,0.0
support,low,284.3333333333333,4.0,95.0,58.0,3.0,0.0,0.0
support,medium,286.3333333333333,5.0,75.0,55.0,3.0,1.0,0.0
support,low,286.6666666666667,4.0,95.0,54.0,2.0,0.0,0.0
support,low,287.6666666666667,3.0,97.0,84.0,3.0,0.0,0.0
support,low,277.3333333333333,2.0,98.0,86.0,4.0,0.0,0.0
technical,low,268.6666666666667,3.0,79.0,98.0,2.0,0.0,0.0
technical,low,268.3333333333333,2.0,54.0,91.0,3.0,0.0,0.0
technical,low,277.6666666666667,5.0,51.0,51.0,4.0,0.0,0.0
management,high,293.3333333333333,4.0,83.0,91.0,3.0,1.0,0.0
IT,high,289.3333333333333,3.0,60.0,70.0,2.0,0.0,0.0
product_mng,low,299.3333333333333,4.0,58.0,83.0,3.0,0.0,0.0
product_mng,high,260.0,3.0,55.0,68.0,2.0,0.0,0.0
RandD,medium,267.6666666666667,5.0,50.0,64.0,2.0,0.0,0.0
RandD,high,279.0,6.0,46.0,41.0,4.0,0.0,0.0
marketing,medium,276.0,3.0,61.0,82.0,2.0,0.0,0.0
marketing,medium,274.0,4.0,91.0,98.0,3.0,0.0,0.0
sales,medium,259.6666666666667,3.0,50.0,94.0,4.0,0.0,0.0
accounting,medium,273.3333333333333,3.0,75.0,82.0,3.0,0.0,0.0
marketing,medium,282.6666666666667,3.0,74.0,87.0,3.0,1.0,0.0
sales,medium,290.0,4.0,62.0,53.0,2.0,0.0,0.0
sales,medium,272.3333333333333,5.0,87.0,76.0,2.0,1.0,0.0
sales,medium,295.3333333333333,3.0,13.0,72.0,4.0,0.0,0.0
sales,medium,309.6666666666667,2.0,71.0,43.0,6.0,0.0,0.0
sales,high,288.6666666666667,3.0,70.0,90.0,2.0,0.0,0.0
sales,low,273.6666666666667,2.0,32.0,87.0,2.0,1.0,0.0
sales,high,267.3333333333333,3.0,84.0,72.0,4.0,0.0,0.0
sales,low,271.0,4.0,79.0,87.0,2.0,0.0,0.0
sales,low,274.3333333333333,4.0,97.0,64.0,2.0,0.0,0.0
sales,low,260.0,5.0,76.0,58.0,3.0,0.0,0.0
accounting,low,274.3333333333333,3.0,97.0,63.0,3.0,0.0,0.0
accounting,low,303.0,5.0,53.0,40.0,3.0,1.0,0.0
hr,low,271.3333333333333,4.0,61.0,57.0,3.0,0.0,0.0
hr,low,282.6666666666667,2.0,94.0,89.0,4.0,0.0,0.0
technical,low,263.6666666666667,5.0,52.0,79.0,3.0,1.0,0.0
technical,low,280.6666666666667,3.0,91.0,67.0,3.0,0.0,0.0
technical,low,297.3333333333333,3.0,52.0,63.0,2.0,0.0,0.0
technical,low,293.6666666666667,5.0,59.0,68.0,2.0,0.0,0.0
technical,low,278.0,3.0,61.0,71.0,4.0,1.0,0.0
technical,low,266.0,3.0,78.0,78.0,3.0,0.0,0.0
support,low,272.0,3.0,44.0,67.0,2.0,0.0,0.0
support,low,281.6666666666667,4.0,80.0,97.0,2.0,0.0,0.0
support,low,268.3333333333333,4.0,54.0,60.0,5.0,0.0,0.0
support,low,283.0,4.0,96.0,91.0,3.0,1.0,0.0
support,low,289.3333333333333,4.0,98.0,49.0,3.0,0.0,0.0
technical,low,283.3333333333333,4.0,83.0,91.0,4.0,0.0,0.0
management,low,274.0,4.0,64.0,89.0,3.0,0.0,0.0
IT,low,310.0,3.0,51.0,78.0,2.0,0.0,0.0
IT,low,255.0,2.0,31.0,42.0,5.0,0.0,0.0
product_mng,low,270.0,3.0,53.0,68.0,3.0,0.0,0.0
product_mng,low,267.6666666666667,3.0,81.0,53.0,2.0,0.0,0.0
marketing,medium,279.6666666666667,3.0,17.0,85.0,4.0,0.0,0.0
accounting,medium,279.0,3.0,72.0,98.0,2.0,0.0,0.0
technical,medium,273.6666666666667,2.0,49.0,49.0,3.0,0.0,0.0
marketing,high,289.3333333333333,3.0,81.0,95.0,2.0,0.0,0.0
marketing,low,281.0,2.0,75.0,98.0,3.0,0.0,0.0
sales,medium,279.3333333333333,3.0,74.0,73.0,3.0,0.0,0.0
sales,medium,266.0,3.0,82.0,73.0,3.0,0.0,0.0
sales,medium,265.6666666666667,2.0,36.0,40.0,3.0,0.0,0.0
sales,low,280.0,3.0,89.0,55.0,2.0,0.0,0.0
sales,low,268.6666666666667,3.0,78.0,87.0,4.0,0.0,0.0
sales,low,283.3333333333333,4.0,81.0,56.0,3.0,0.0,0.0
sales,low,289.0,4.0,61.0,78.0,4.0,0.0,0.0
sales,low,286.6666666666667,4.0,23.0,96.0,6.0,0.0,0.0
sales,low,292.6666666666667,4.0,73.0,100.0,3.0,0.0,0.0
sales,low,284.3333333333333,4.0,40.0,65.0,6.0,0.0,0.0
sales,low,269.0,5.0,99.0,63.0,2.0,0.0,0.0
sales,low,283.6666666666667,4.0,62.0,54.0,3.0,0.0,0.0
sales,low,275.3333333333333,3.0,61.0,93.0,4.0,0.0,0.0
accounting,medium,269.3333333333333,2.0,90.0,98.0,3.0,0.0,0.0
hr,medium,261.3333333333333,4.0,93.0,67.0,3.0,1.0,0.0
hr,medium,269.0,4.0,52.0,75.0,3.0,0.0,0.0
hr,medium,278.0,4.0,77.0,72.0,3.0,0.0,0.0
technical,low,273.0,4.0,59.0,76.0,3.0,0.0,0.0
technical,low,276.3333333333333,4.0,51.0,59.0,3.0,0.0,0.0
technical,low,283.0,3.0,67.0,95.0,3.0,0.0,0.0
technical,low,273.6666666666667,3.0,95.0,65.0,2.0,1.0,0.0
support,low,290.3333333333333,3.0,75.0,76.0,3.0,0.0,0.0
support,low,281.6666666666667,3.0,54.0,61.0,3.0,0.0,0.0
support,low,278.6666666666667,2.0,45.0,71.0,2.0,0.0,0.0
support,low,270.0,4.0,66.0,66.0,5.0,0.0,0.0
support,low,256.3333333333333,3.0,36.0,69.0,2.0,0.0,0.0
support,low,285.6666666666667,6.0,30.0,47.0,6.0,0.0,0.0
support,low,280.6666666666667,4.0,61.0,63.0,4.0,1.0,0.0
support,low,283.6666666666667,4.0,71.0,70.0,3.0,0.0,0.0
technical,low,261.6666666666667,4.0,60.0,99.0,3.0,0.0,0.0
IT,low,265.0,3.0,19.0,61.0,4.0,0.0,0.0
IT,low,255.3333333333333,4.0,91.0,100.0,4.0,0.0,0.0
IT,low,290.3333333333333,3.0,98.0,69.0,2.0,0.0,0.0
IT,low,284.3333333333333,3.0,90.0,78.0,2.0,0.0,0.0
product_mng,low,271.3333333333333,3.0,73.0,94.0,6.0,0.0,0.0
product_mng,low,273.6666666666667,3.0,52.0,56.0,3.0,0.0,0.0
RandD,low,268.6666666666667,3.0,77.0,56.0,3.0,1.0,0.0
RandD,medium,253.3333333333333,3.0,98.0,62.0,2.0,0.0,0.0
RandD,medium,270.6666666666667,4.0,79.0,50.0,3.0,1.0,0.0
sales,medium,279.3333333333333,3.0,73.0,91.0,2.0,0.0,0.0
accounting,medium,285.6666666666667,3.0,97.0,95.0,2.0,0.0,0.0
support,medium,271.3333333333333,5.0,38.0,60.0,5.0,0.0,0.0
marketing,medium,280.0,5.0,59.0,48.0,3.0,0.0,0.0
marketing,medium,283.6666666666667,4.0,73.0,79.0,5.0,0.0,0.0
marketing,high,262.0,4.0,84.0,53.0,3.0,0.0,0.0
sales,low,258.3333333333333,4.0,61.0,59.0,2.0,0.0,0.0
sales,medium,281.0,2.0,79.0,78.0,2.0,0.0,0.0
sales,medium,278.3333333333333,4.0,73.0,91.0,2.0,1.0,0.0
sales,low,282.6666666666667,4.0,22.0,90.0,5.0,0.0,0.0
sales,low,271.3333333333333,5.0,84.0,52.0,3.0,0.0,0.0
sales,low,285.6666666666667,6.0,21.0,85.0,5.0,0.0,0.0
sales,low,282.0,2.0,44.0,69.0,2.0,0.0,0.0
sales,low,268.3333333333333,5.0,20.0,52.0,5.0,0.0,0.0
sales,low,267.0,4.0,51.0,86.0,3.0,1.0,0.0
sales,low,271.3333333333333,3.0,55.0,98.0,2.0,0.0,0.0
sales,low,279.3333333333333,6.0,24.0,38.0,2.0,0.0,0.0
sales,low,284.3333333333333,4.0,65.0,77.0,2.0,0.0,0.0
hr,medium,268.6666666666667,3.0,44.0,42.0,3.0,0.0,0.0
hr,medium,271.0,4.0,98.0,67.0,4.0,0.0,0.0
technical,medium,262.3333333333333,5.0,69.0,80.0,2.0,1.0,0.0
technical,medium,281.3333333333333,3.0,71.0,56.0,4.0,0.0,0.0
technical,medium,288.3333333333333,5.0,54.0,71.0,2.0,1.0,0.0
technical,medium,261.0,3.0,77.0,98.0,3.0,0.0,0.0
technical,medium,287.3333333333333,2.0,53.0,43.0,3.0,0.0,0.0
technical,medium,286.0,3.0,64.0,72.0,2.0,1.0,0.0
technical,low,283.0,5.0,69.0,59.0,4.0,0.0,0.0
support,medium,261.6666666666667,5.0,93.0,71.0,2.0,0.0,0.0
support,low,274.3333333333333,3.0,58.0,65.0,4.0,0.0,0.0
support,low,284.3333333333333,5.0,33.0,46.0,6.0,1.0,0.0
technical,low,265.3333333333333,3.0,95.0,57.0,3.0,0.0,0.0
IT,low,278.3333333333333,3.0,65.0,90.0,3.0,0.0,0.0
IT,low,282.0,3.0,90.0,70.0,2.0,0.0,0.0
IT,low,287.6666666666667,3.0,59.0,80.0,3.0,1.0,0.0
product_mng,low,275.3333333333333,4.0,88.0,55.0,4.0,0.0,0.0
IT,low,270.6666666666667,4.0,63.0,83.0,4.0,0.0,0.0
marketing,high,253.66666666666663,4.0,53.0,61.0,2.0,0.0,0.0
accounting,high,275.0,4.0,63.0,64.0,3.0,0.0,0.0
accounting,high,284.0,4.0,96.0,76.0,3.0,0.0,0.0
IT,medium,262.6666666666667,3.0,70.0,73.0,2.0,0.0,0.0
marketing,medium,282.3333333333333,4.0,73.0,36.0,2.0,1.0,0.0
sales,medium,274.6666666666667,4.0,94.0,80.0,2.0,0.0,0.0
accounting,medium,278.3333333333333,5.0,82.0,58.0,3.0,0.0,0.0
support,medium,283.3333333333333,3.0,44.0,63.0,2.0,0.0,0.0
technical,medium,257.0,5.0,58.0,90.0,3.0,0.0,0.0
management,medium,287.0,2.0,55.0,97.0,2.0,0.0,0.0
marketing,low,268.6666666666667,3.0,92.0,84.0,2.0,0.0,0.0
sales,low,278.6666666666667,4.0,91.0,59.0,4.0,0.0,0.0
sales,low,278.0,4.0,69.0,61.0,4.0,0.0,0.0
sales,low,283.0,4.0,23.0,70.0,2.0,0.0,0.0
sales,low,278.3333333333333,4.0,21.0,81.0,5.0,0.0,0.0
sales,low,281.6666666666667,4.0,51.0,60.0,3.0,0.0,0.0
sales,low,275.6666666666667,3.0,73.0,74.0,4.0,1.0,0.0
sales,low,267.0,3.0,65.0,67.0,3.0,0.0,0.0
sales,low,260.6666666666667,2.0,64.0,48.0,2.0,0.0,0.0
accounting,low,284.6666666666667,3.0,77.0,49.0,3.0,0.0,0.0
accounting,low,274.6666666666667,4.0,71.0,79.0,3.0,0.0,0.0
hr,low,269.3333333333333,6.0,20.0,38.0,6.0,0.0,0.0
hr,medium,298.6666666666667,4.0,99.0,57.0,3.0,0.0,0.0
technical,medium,261.6666666666667,4.0,77.0,57.0,3.0,0.0,0.0
technical,medium,281.6666666666667,2.0,80.0,56.0,3.0,0.0,0.0
technical,medium,280.3333333333333,4.0,97.0,50.0,2.0,0.0,0.0
technical,medium,286.6666666666667,4.0,89.0,53.0,3.0,0.0,0.0
support,low,283.0,4.0,97.0,70.0,2.0,0.0,0.0
support,medium,262.3333333333333,5.0,23.0,99.0,4.0,1.0,0.0
support,medium,278.6666666666667,4.0,60.0,75.0,2.0,0.0,0.0
support,low,296.3333333333333,5.0,52.0,63.0,3.0,0.0,0.0
support,low,272.0,3.0,86.0,63.0,2.0,0.0,0.0
support,low,276.3333333333333,4.0,86.0,95.0,3.0,0.0,0.0
support,low,285.6666666666667,3.0,76.0,58.0,2.0,0.0,0.0
technical,low,265.3333333333333,6.0,79.0,77.0,6.0,0.0,0.0
technical,low,267.0,3.0,35.0,52.0,3.0,0.0,0.0
technical,medium,264.3333333333333,5.0,100.0,97.0,2.0,0.0,0.0
management,medium,262.0,6.0,20.0,80.0,5.0,0.0,0.0
IT,medium,287.6666666666667,5.0,57.0,62.0,3.0,0.0,0.0
IT,medium,271.6666666666667,4.0,23.0,46.0,5.0,1.0,0.0
IT,medium,286.6666666666667,3.0,82.0,97.0,2.0,0.0,0.0
IT,medium,292.6666666666667,3.0,98.0,80.0,2.0,0.0,0.0
IT,medium,268.0,4.0,52.0,70.0,3.0,0.0,0.0
product_mng,medium,276.3333333333333,4.0,96.0,61.0,6.0,0.0,0.0
product_mng,medium,276.0,4.0,69.0,64.0,4.0,0.0,0.0
product_mng,medium,264.6666666666667,5.0,92.0,77.0,2.0,0.0,0.0
product_mng,medium,288.0,4.0,91.0,43.0,5.0,1.0,0.0
IT,medium,284.3333333333333,4.0,85.0,96.0,6.0,0.0,0.0
RandD,medium,277.6666666666667,4.0,91.0,77.0,2.0,0.0,0.0
RandD,medium,283.6666666666667,4.0,79.0,55.0,3.0,0.0,0.0
sales,medium,298.6666666666667,3.0,74.0,95.0,4.0,0.0,0.0
support,medium,270.6666666666667,3.0,73.0,72.0,3.0,0.0,0.0
